Customer_ID,Customer_Name,Age,Gender,City,Occupation,Income,Credit_Score,Customer_Tenure,Risk_Category,Online_Banking_Status
1019,Christopher Jones,40,Male,Hyderabad,Teacher,675271.55,567,8,Medium,Inactive
1020,Joshua Duncan,26,Female,Hyderabad,Manager,715285.66,377,15,High,Inactive
1021,Linda Cannon,29,Female,Hyderabad,Analyst,2972988.11,476,8,High,Active
1022,Joshua Esparza,59,Female,Hyderabad,Doctor,1134196.44,350,12,Low,Inactive
1023,Willie Powell,39,Female,Hyderabad,Analyst,416613.4,424,14,Medium,Inactive
1024,Charles Johnson,52,Female,Mumbai,Doctor,1981466.52,465,5,High,Active
1025,William Baker,66,Male,Ahmedabad,Engineer,645510.62,565,12,Low,Inactive
1026,Chad Terry,35,Female,Delhi,Engineer,2292116.13,816,6,Low,Inactive
1027,Leslie Lopez,67,Female,Delhi,Manager,1501183.69,637,6,Low,Active
1028,Kevin Brown,23,Female,Kolkata,Engineer,1919315.93,805,8,Medium,Active
1029,Henry Holder,60,Female,Pune,Teacher,743765.26,563,12,Medium,Inactive
1030,Randy Green,48,Male,Kolkata,Manager,2595693.3,802,2,Medium,Active
1031,Jacqueline Kline,60,Male,Chennai,Business,2705007.71,820,1,Medium,Inactive
1032,Melissa Sherman,67,Male,Pune,Analyst,1433827.65,806,1,Medium,Inactive
1033,Randall Coleman,59,Male,Ahmedabad,Engineer,2264246.04,604,12,Medium,Active
1034,Michael Aguilar,47,Female,Delhi,Business,1982257.07,664,5,High,Inactive
1035,Annette Hamilton,46,Male,Kolkata,Manager,1583030.68,396,13,Low,Inactive
1036,Bethany Gonzalez,69,Female,Kolkata,Business,942375.22,588,6,Medium,Inactive
1037,Robin Blanchard,39,Female,Hyderabad,Doctor,1292609.05,818,3,High,Inactive
1038,Tyler Reynolds,56,Female,Delhi,Manager,706283.83,811,11,Low,Active
1039,Christopher Hamilton,51,Female,Pune,Analyst,2464598.15,468,12,Low,Inactive
1040,Paul Williams,23,Male,Kolkata,Engineer,1872697.55,667,11,Medium,Inactive
1041,Michelle Maddox,42,Male,Kolkata,Engineer,2862788.04,684,14,Low,Inactive
1042,James Morales,35,Female,Pune,Manager,641080.71,334,14,High,Active
1043,Luis Moran,69,Female,Bangalore,Engineer,2456789.8,368,7,High,Inactive
1044,Connie Sandoval,59,Female,Kolkata,Engineer,886075.63,650,5,Low,Inactive
1045,April Russell,48,Male,Mumbai,Analyst,1220798.6,572,5,High,Active
1046,Sergio Mercado,28,Female,Delhi,Manager,954120.18,610,13,High,Inactive
1047,Cory Davis,65,Male,Bangalore,Engineer,637725.29,477,12,Medium,Inactive
1048,Cynthia Trujillo,28,Male,Mumbai,Doctor,1369065.96,347,7,Low,Active
1049,Zachary Edwards,36,Female,Ahmedabad,Business,2109204.8,418,10,Low,Active
1050,Amy Miller,22,Female,Mumbai,Analyst,2102011.59,550,6,Medium,Inactive
1051,Anthony Hernandez,59,Male,Hyderabad,Teacher,1833692.07,341,8,High,Active
1052,Brent Frye,28,Female,Delhi,Engineer,2460948.96,564,3,High,Active
1053,Joshua Miller,60,Female,Hyderabad,Engineer,2647976.39,766,3,Low,Inactive
1054,Mr. Jeremy Coleman,47,Female,Ahmedabad,Business,1208664.32,392,11,Medium,Inactive
1055,Alan Gordon,48,Female,Hyderabad,Engineer,2090530.01,589,8,High,Active
1056,Alyssa Martinez,28,Male,Kolkata,Business,2124313.04,555,8,Low,Active
1057,Paul Robinson,22,Male,Mumbai,Business,2650276.15,775,14,High,Inactive
1058,Amber Cooper,18,Female,Ahmedabad,Manager,1845475.77,763,2,Medium,Inactive
1059,Pamela Strong,69,Female,Bangalore,Manager,1905162.84,439,11,Medium,Inactive
1060,Aaron Jones,21,Male,Delhi,Analyst,2225452.4,322,8,High,Active
1061,Anthony Sandoval MD,30,Male,Delhi,Business,1969541.21,386,5,High,Inactive
1062,Andrew Stafford,50,Male,Delhi,Analyst,1186855.51,333,2,Medium,Inactive
1063,Justin Rodriguez,61,Female,Mumbai,Business,353610.59,622,12,High,Inactive
1064,Anthony Holland,63,Male,Delhi,Engineer,1065967.78,830,2,Low,Inactive
1065,Larry Hudson,52,Male,Ahmedabad,Engineer,2225382.04,664,7,High,Active
1066,Joseph Stephens,57,Male,Kolkata,Doctor,2420927.74,446,2,High,Active
1067,Melissa Vazquez,50,Male,Delhi,Manager,1518649.8,796,7,High,Inactive
1068,Kathleen Smith,61,Male,Hyderabad,Analyst,2514825.94,511,2,Medium,Active
1069,Timothy Watson,24,Female,Kolkata,Business,2900081.0,636,14,Low,Inactive
1070,Joseph Webb,47,Female,Pune,Teacher,975249.35,615,3,High,Inactive
1071,Luis Jones,40,Male,Mumbai,Engineer,1897786.83,540,1,Medium,Active
1072,Matthew Moss,41,Female,Kolkata,Analyst,907698.94,480,13,High,Active
1073,Julie Martin MD,19,Female,Chennai,Manager,1589879.76,586,1,Low,Inactive
1074,Yesenia Patterson,38,Male,Mumbai,Analyst,1863987.49,506,15,Medium,Inactive
1075,Robert Sosa,42,Male,Pune,Engineer,2251117.41,427,13,Low,Active
1076,Billy Adkins,68,Female,Chennai,Doctor,1318998.71,374,11,Low,Active
1077,Amanda White,42,Female,Bangalore,Manager,2929134.02,435,3,High,Active
1078,Cameron Romero,52,Male,Ahmedabad,Analyst,2134393.78,782,7,High,Inactive
1079,Matthew Obrien,35,Female,Hyderabad,Analyst,1399901.4,302,10,Medium,Active
1080,Gary Webster,28,Male,Delhi,Engineer,960368.43,357,1,Medium,Active
1081,Cathy Sanchez,65,Female,Kolkata,Engineer,813006.41,819,11,Medium,Active
1082,Abigail Martin,42,Male,Ahmedabad,Engineer,2514338.18,606,10,Low,Active
1083,Maureen Mckenzie,63,Female,Mumbai,Manager,2073598.7,832,14,Low,Active
1084,Stephanie Rodriguez,46,Male,Pune,Doctor,1086754.2,438,11,Medium,Inactive
1085,Stanley Brown,51,Female,Pune,Engineer,2763700.08,795,3,Low,Inactive
1086,John Barnes,18,Male,Kolkata,Teacher,2080102.21,483,6,High,Inactive
1087,Donna Gray,42,Male,Pune,Teacher,1729734.72,844,4,Medium,Inactive
1088,Jackie Brown,25,Female,Hyderabad,Business,862505.99,719,10,Low,Active
1089,Kristina Novak,67,Male,Chennai,Manager,1775746.41,563,3,Medium,Active
1090,Andrea Barnett,32,Female,Chennai,Business,1432752.58,710,8,Medium,Inactive
1091,Rebecca Jones,67,Female,Chennai,Manager,2276421.15,473,1,High,Active
1092,Jessica Briggs,35,Female,Kolkata,Business,2638128.8,533,4,High,Inactive
1093,Danielle Hughes,67,Male,Mumbai,Doctor,2103423.71,415,13,Medium,Inactive
1094,Courtney Richard,54,Male,Delhi,Manager,2395071.36,564,6,Medium,Active
1095,Nicole Keller,47,Male,Chennai,Teacher,1209475.68,396,1,Medium,Active
1096,Jessica Johnson,19,Male,Hyderabad,Manager,1835075.16,811,13,Low,Active
1097,Jeff Davis Jr.,69,Female,Delhi,Doctor,1293916.33,373,6,High,Active
1098,Anthony Colon,48,Female,Ahmedabad,Engineer,2599402.96,837,15,High,Inactive
1099,Breanna Hickman,69,Male,Pune,Business,1562627.69,563,4,Low,Inactive
1100,Kevin Mayo,48,Female,Ahmedabad,Analyst,2893638.76,790,4,Low,Active
1101,Lisa Mitchell,52,Male,Ahmedabad,Teacher,1841991.46,463,15,Low,Active
1102,Nicole Turner,64,Male,Hyderabad,Analyst,1927401.59,415,12,Medium,Active
1103,Amanda Lawson,31,Female,Kolkata,Teacher,897779.68,329,12,Medium,Active
1104,Vanessa King DDS,54,Female,Bangalore,Analyst,1974879.7,654,1,Low,Active
1105,Jonathan Williams,35,Male,Bangalore,Business,783083.06,751,2,Medium,Inactive
1106,Keith Dominguez,50,Male,Pune,Business,2186842.39,742,7,High,Active
1107,Eric Harris,40,Female,Hyderabad,Engineer,1870946.98,826,7,Low,Inactive
1108,Jacob Herman,19,Female,Kolkata,Analyst,311704.74,564,8,High,Active
1109,Scott Lopez,28,Female,Hyderabad,Analyst,2278191.72,485,2,Medium,Active
1110,Tommy Bennett,27,Female,Pune,Analyst,1183514.06,548,12,High,Active
1111,Cheryl Pena,35,Female,Chennai,Doctor,1064040.72,524,13,Medium,Active
1112,Dr. Kevin Mason,58,Female,Chennai,Business,2827280.06,815,7,Medium,Inactive
1113,Kathleen West,67,Female,Bangalore,Business,2848097.98,348,9,Low,Active
1114,Tonya Prince,59,Female,Delhi,Analyst,2886937.3,626,11,Medium,Active
1115,Charlene Valdez,38,Female,Delhi,Analyst,1055464.62,369,7,Low,Active
1116,Laurie Gray,62,Female,Kolkata,Teacher,2040897.14,487,7,High,Active
1117,Nicole Kaufman,60,Male,Pune,Manager,329920.59,488,15,High,Active
1118,Mrs. Mary Griffin,58,Female,Bangalore,Engineer,2830298.15,362,14,High,Inactive
1119,Sheila Wells,61,Female,Bangalore,Doctor,1483817.5,480,8,Medium,Inactive
1120,Lori Bell,53,Female,Ahmedabad,Business,1288190.33,658,3,Low,Inactive
1121,Robert Douglas,45,Male,Mumbai,Analyst,1095325.53,350,2,Low,Active
1122,Gloria Thomas,41,Male,Chennai,Analyst,2190578.89,422,2,Low,Active
1123,Joshua Burke,70,Male,Chennai,Manager,2910017.17,641,14,Medium,Active
1124,Lisa Lester,70,Female,Delhi,Doctor,1599040.13,530,1,Medium,Active
1125,Kendra Carlson,27,Male,Pune,Business,2133793.99,739,1,Low,Inactive
1126,Christina Merritt,29,Female,Hyderabad,Doctor,857217.74,827,6,Medium,Inactive
1127,Lisa Allen,70,Male,Ahmedabad,Engineer,2999919.09,791,2,High,Active
1128,Carolyn Brown,54,Male,Bangalore,Manager,319354.35,777,2,Low,Active
1129,Sarah Chase,44,Male,Mumbai,Business,2423934.54,497,5,Medium,Inactive
1130,Traci Lee,68,Male,Pune,Engineer,2177493.53,554,15,High,Active
1131,Linda Weber,33,Female,Ahmedabad,Doctor,1727087.76,693,7,Low,Active
1132,Katie Alexander,36,Female,Pune,Teacher,1223453.65,756,11,High,Inactive
1133,Heather Alvarez,29,Male,Ahmedabad,Engineer,388919.88,626,13,High,Active
1134,Fernando Gilmore,28,Male,Ahmedabad,Manager,2020874.42,822,4,Medium,Active
1135,Brandon Pollard,62,Male,Delhi,Doctor,1669067.32,712,13,Medium,Inactive
1136,Julia Parks,42,Male,Pune,Analyst,1747246.17,385,6,Medium,Inactive
1137,Peter Henderson,46,Male,Ahmedabad,Teacher,976931.81,761,4,Low,Inactive
1138,Joseph Duncan,34,Male,Bangalore,Manager,1967197.13,785,2,Medium,Inactive
1139,John Aguilar,30,Male,Kolkata,Analyst,1689475.92,637,15,Medium,Active
1140,Brittany Atkins,24,Male,Delhi,Doctor,691188.51,721,8,Medium,Active
1141,Charles Rodriguez,33,Male,Mumbai,Doctor,975240.4,746,15,High,Inactive
1142,Cody Avila,30,Male,Kolkata,Manager,1378549.85,482,13,Low,Inactive
1143,Wendy Davis,22,Male,Delhi,Manager,1103911.19,639,14,Low,Inactive
1144,Melissa Stephens,67,Male,Ahmedabad,Engineer,2575824.97,693,12,Medium,Active
1145,Shannon Powell,24,Female,Delhi,Manager,1824497.73,711,3,Low,Inactive
1146,Rhonda Bridges,20,Female,Delhi,Analyst,1228881.07,777,3,Medium,Active
1147,Brittany Parker,46,Female,Pune,Analyst,365932.52,354,2,Low,Active
1148,Richard Bates,43,Female,Mumbai,Engineer,1287821.36,384,9,Medium,Active
1149,Thomas Church,64,Female,Ahmedabad,Teacher,2482853.27,391,14,Low,Active
1150,Kenneth Doyle,59,Female,Chennai,Engineer,381980.72,515,15,Low,Inactive
1151,Karen Brooks,26,Female,Mumbai,Engineer,1097585.08,602,6,High,Active
1152,Jordan Jones,55,Male,Bangalore,Engineer,552421.18,539,7,Low,Inactive
1153,Laurie Contreras,21,Female,Mumbai,Manager,978896.78,714,6,High,Active
1154,Albert Mccoy,55,Female,Mumbai,Manager,1192271.33,387,9,Low,Inactive
1155,Cynthia Torres,70,Female,Mumbai,Doctor,2776155.39,585,9,High,Inactive
1156,Jennifer Fisher,22,Female,Chennai,Manager,674366.84,589,14,Low,Inactive
1157,Brian Rodriguez,35,Female,Chennai,Teacher,1262828.24,802,12,Medium,Active
1158,Michelle Robinson,62,Female,Bangalore,Business,751152.12,656,2,High,Active
1159,Christopher Novak,59,Male,Mumbai,Analyst,1355858.99,460,12,High,Inactive
1160,Rose Ferguson,58,Male,Pune,Business,550965.59,309,7,Medium,Inactive
1161,William Douglas,57,Female,Delhi,Teacher,2443116.17,528,3,Medium,Active
1162,Mathew Howard,70,Female,Hyderabad,Doctor,2704177.79,600,7,Medium,Inactive
1163,Eric Taylor,51,Female,Pune,Business,501036.12,575,7,High,Active
1164,Erika Wagner,54,Female,Delhi,Teacher,2330690.43,763,5,Medium,Inactive
1165,Oscar Harmon,25,Female,Chennai,Analyst,527174.54,644,6,Low,Inactive
1166,David Smith,53,Male,Ahmedabad,Analyst,2593554.84,738,15,Low,Inactive
1167,Vanessa Baker,47,Female,Mumbai,Analyst,506437.46,801,8,Low,Active
1168,Zachary Blake,44,Male,Bangalore,Doctor,399518.87,589,7,Low,Active
1169,Justin Christian,42,Female,Hyderabad,Engineer,1670090.9,801,10,High,Inactive
1170,Melissa Donovan,31,Male,Hyderabad,Business,651043.96,746,10,Medium,Inactive
1171,William Johnston DVM,25,Female,Delhi,Doctor,1631621.8,424,5,Medium,Active
1172,Jennifer Holden,45,Female,Kolkata,Doctor,2304644.78,790,3,High,Active
1173,Sheila Garcia,28,Female,Delhi,Engineer,456702.72,359,4,Medium,Inactive
1174,Joseph Flores,64,Female,Delhi,Doctor,2965408.3,385,1,High,Active
1175,Susan Wells,70,Female,Bangalore,Analyst,2423533.28,845,5,Medium,Inactive
1176,Natasha Hernandez,39,Male,Bangalore,Business,1645653.73,494,7,Medium,Inactive
1177,Joseph Duncan,67,Male,Bangalore,Teacher,2001284.59,329,13,Medium,Inactive
1178,Julia Phillips,62,Female,Bangalore,Doctor,440464.32,521,12,Medium,Inactive
1179,Matthew Flowers,45,Male,Pune,Manager,2978844.75,453,15,Low,Active
1180,Tonya Mclaughlin,50,Male,Mumbai,Manager,991046.0,791,3,Low,Inactive
1181,Jesse Fuller,38,Female,Delhi,Business,2390012.29,760,5,Medium,Active
1182,Thomas Harris,22,Female,Chennai,Business,1405830.78,804,7,Low,Active
1183,Larry Larson,69,Female,Ahmedabad,Engineer,1200904.24,729,1,Medium,Inactive
1184,Meagan Campbell,67,Female,Hyderabad,Engineer,2477478.31,338,7,High,Inactive
1185,Amber Lane,34,Male,Mumbai,Business,423098.62,729,1,High,Active
1186,Lori Jackson,51,Female,Chennai,Business,2491723.99,442,1,Low,Active
1187,Justin Thompson,34,Female,Mumbai,Manager,1714091.67,699,1,Medium,Inactive
1188,Ashley Collins,39,Female,Mumbai,Doctor,515186.58,804,7,Low,Inactive
1189,Robert Kim,42,Female,Chennai,Teacher,577591.84,403,3,High,Inactive
1190,Kevin Cruz,57,Male,Ahmedabad,Business,2055220.64,659,13,Low,Active
1191,Jim Hill,44,Female,Mumbai,Teacher,689831.97,525,14,Medium,Active
1192,Charles White,32,Male,Kolkata,Manager,2489179.39,628,6,Low,Inactive
1193,Edward Farmer,42,Female,Bangalore,Manager,368907.97,529,11,High,Active
1194,Susan Peterson,55,Male,Hyderabad,Engineer,945453.23,558,6,Medium,Inactive
1195,Scott Harmon,49,Female,Ahmedabad,Business,2540103.36,355,5,Medium,Active
1196,Sara Hughes,39,Female,Bangalore,Manager,1580963.53,495,5,Low,Active
1197,Tonya Rodriguez,56,Female,Hyderabad,Manager,823397.88,451,12,Low,Inactive
1198,Jacqueline Moore,59,Male,Delhi,Engineer,839507.43,381,7,Low,Inactive
1199,Molly Tapia,63,Female,Mumbai,Business,1324046.68,648,8,Low,Inactive
1200,Leslie Russo,50,Male,Bangalore,Analyst,829881.7,521,4,Medium,Inactive
1201,Abigail Elliott,20,Male,Mumbai,Business,992115.93,400,8,High,Active
1202,Kathryn Casey,44,Male,Kolkata,Teacher,1609093.7,585,9,Low,Inactive
1203,Tiffany Watson,31,Female,Bangalore,Engineer,1991816.17,323,8,High,Active
1204,Douglas Martinez,29,Female,Delhi,Engineer,1330536.04,377,10,High,Inactive
1205,Kimberly Wallace,37,Male,Pune,Engineer,2477712.79,615,11,Medium,Active
1206,Hannah Weaver,52,Male,Kolkata,Analyst,1300997.0,498,13,Medium,Active
1207,Cassandra Gonzalez,60,Male,Pune,Doctor,1851836.85,597,8,Low,Inactive
1208,Madeline Blevins,27,Male,Ahmedabad,Teacher,1844307.79,821,13,High,Active
1209,David Jensen,45,Female,Bangalore,Business,2932392.1,584,9,High,Inactive
1210,Christopher Gonzalez,22,Male,Kolkata,Analyst,2757147.78,613,12,Medium,Inactive
1211,Alison Martinez,58,Male,Bangalore,Manager,287153.4,722,13,High,Active
1212,James Bryant,61,Female,Hyderabad,Analyst,2113710.08,811,12,Medium,Inactive
1213,Edward Perez,36,Female,Ahmedabad,Business,1225693.7,469,6,Medium,Active
1214,Danny Stewart,38,Female,Bangalore,Analyst,2471462.78,525,6,Low,Active
1215,Gail Williams,18,Male,Ahmedabad,Engineer,321474.21,635,5,Low,Inactive
1216,Jeffrey Wood,22,Male,Hyderabad,Teacher,1807482.13,444,5,Low,Inactive
1217,Donald Brown,51,Male,Kolkata,Engineer,621846.2,325,3,High,Inactive
1218,Kim Alvarez,67,Male,Chennai,Teacher,1620317.62,626,9,High,Inactive
1219,Michael Munoz,21,Male,Hyderabad,Business,1556604.24,351,8,Medium,Inactive
1220,Stephanie Macdonald,52,Male,Ahmedabad,Doctor,2695320.47,715,1,High,Inactive
1221,Nancy Green,29,Male,Bangalore,Analyst,1587888.91,328,11,Low,Active
1222,Andrew Kim,41,Female,Chennai,Analyst,1474509.7,457,3,Medium,Active
1223,Anne Craig,32,Female,Kolkata,Engineer,2426064.94,444,7,Medium,Inactive
1224,Jessica Petty,67,Female,Hyderabad,Engineer,2149634.58,540,3,Medium,Inactive
1225,Tiffany Rogers,55,Female,Bangalore,Teacher,1984254.82,687,15,Medium,Inactive
1226,Donna Chavez,68,Female,Chennai,Engineer,2173728.5,516,12,High,Inactive
1227,Mark Thomas,28,Male,Ahmedabad,Analyst,448572.27,486,3,Low,Inactive
1228,Karina Roman,20,Female,Mumbai,Doctor,1199046.4,724,4,Low,Inactive
1229,Kenneth Johnson,39,Male,Bangalore,Doctor,2502943.47,609,1,High,Inactive
1230,Valerie Montoya,55,Female,Bangalore,Teacher,2689729.85,606,10,Medium,Inactive
1231,Peggy Cervantes,32,Male,Kolkata,Analyst,1781743.58,381,2,Medium,Active
1232,Jessica Walker,49,Female,Mumbai,Doctor,1562883.25,448,4,Medium,Inactive
1233,Jermaine Atkinson,53,Male,Delhi,Business,913474.7,431,5,Medium,Inactive
1234,Pamela Williams,51,Female,Pune,Teacher,1186627.84,699,15,High,Active
1235,Heather Parker,41,Male,Hyderabad,Teacher,2512949.83,795,7,High,Active
1236,Stacy Blankenship MD,53,Male,Chennai,Business,2579930.37,551,7,Medium,Active
1237,Carrie Cox,56,Female,Pune,Doctor,2258930.95,774,7,Medium,Inactive
1238,Matthew Kirby,32,Female,Hyderabad,Doctor,2081871.87,359,15,Medium,Active
1239,Lori Wright,67,Male,Chennai,Doctor,1692760.35,380,4,Medium,Inactive
1240,John Delgado,69,Male,Mumbai,Engineer,2327632.97,781,6,Medium,Inactive
1241,Melissa Harding,30,Female,Delhi,Manager,2977499.63,423,3,Low,Active
1242,Christopher Sandoval,27,Male,Hyderabad,Teacher,2408583.05,688,15,High,Active
1243,Carrie Wood,26,Female,Mumbai,Teacher,2849985.02,622,4,High,Active
1244,Mrs. Yesenia Leonard,21,Male,Kolkata,Engineer,2030248.65,469,14,Medium,Inactive
1245,Charles Miller,26,Male,Kolkata,Doctor,2546159.83,530,4,High,Active
1246,Jessica Bennett,21,Male,Bangalore,Manager,2411316.52,472,1,Low,Active
1247,Mark Rowe,47,Male,Kolkata,Business,480835.69,550,9,High,Active
1248,Suzanne Conner,44,Male,Bangalore,Manager,1145385.2,548,15,Medium,Inactive
1249,Lauren Roberts,69,Male,Kolkata,Manager,1167571.52,716,14,High,Inactive
1250,John Brooks,66,Male,Bangalore,Teacher,567361.74,419,8,Low,Active
1251,Pamela Riley,39,Female,Hyderabad,Business,1031446.19,375,1,Low,Inactive
1252,Margaret Farmer,51,Male,Bangalore,Teacher,505439.06,359,2,Low,Inactive
1253,Jennifer Mcdowell,30,Female,Ahmedabad,Teacher,1109014.94,827,12,Medium,Inactive
1254,Jacqueline Scott,20,Male,Ahmedabad,Analyst,2751851.96,315,2,Low,Active
1255,James Martinez,53,Female,Chennai,Manager,1200488.43,312,4,High,Active
1256,Kimberly Snyder,38,Female,Delhi,Teacher,1449481.24,830,1,High,Inactive
1257,John Woodward,58,Male,Kolkata,Teacher,2393523.64,623,12,Low,Inactive
1258,David Richards,19,Female,Bangalore,Teacher,1969701.91,386,5,Low,Inactive
1259,Ashlee Reynolds,60,Male,Pune,Teacher,2835820.11,850,3,Low,Active
1260,Erin Gardner,57,Male,Delhi,Manager,2008551.86,626,9,Medium,Active
1261,Jennifer Rivers,58,Female,Ahmedabad,Manager,1231136.58,529,2,Low,Inactive
1262,Kenneth Green,37,Male,Ahmedabad,Doctor,1799036.43,421,9,Medium,Inactive
1263,Robert Jones,24,Female,Mumbai,Engineer,2217204.94,304,15,High,Inactive
1264,Mary Fisher,68,Male,Hyderabad,Engineer,2863852.11,400,4,Low,Active
1265,Kelly Davis,60,Male,Pune,Engineer,2340949.98,413,1,Low,Active
1266,Geoffrey Parker,33,Male,Delhi,Manager,2283492.23,301,10,Medium,Active
1267,Jason Sherman,62,Female,Mumbai,Engineer,411081.93,722,2,High,Active
1268,Benjamin Martin,42,Female,Pune,Business,1366883.68,351,6,High,Active
1269,David Walters,32,Male,Ahmedabad,Manager,2075008.62,410,7,Medium,Active
1270,Brian Snow,66,Male,Hyderabad,Teacher,642702.57,593,3,Medium,Active
1271,Anne Mason,63,Male,Chennai,Engineer,2377977.18,305,2,Medium,Inactive
1272,Peter Abbott,69,Male,Hyderabad,Business,2071902.78,696,12,High,Inactive
1273,Brandi Rodriguez,53,Female,Delhi,Teacher,1546186.57,466,3,Medium,Inactive
1274,Mariah Gonzalez,47,Male,Pune,Engineer,2421872.67,653,9,High,Active
1275,Melissa Ramirez,60,Male,Delhi,Business,2022782.6,688,11,Low,Active
1276,Matthew Davis,54,Male,Ahmedabad,Teacher,2560308.65,738,7,High,Active
1277,Jerry Moreno,18,Female,Mumbai,Analyst,1911152.76,556,10,Low,Inactive
1278,Michelle Holmes,38,Male,Kolkata,Teacher,1541917.61,459,14,Low,Inactive
1279,John Lopez,41,Male,Chennai,Teacher,413661.55,602,14,Low,Active
1280,Eric Buckley,29,Female,Kolkata,Manager,1914696.7,344,2,High,Inactive
1281,Brett Dodson,55,Female,Pune,Manager,741110.11,494,15,High,Inactive
1282,Danielle Clayton,25,Female,Kolkata,Engineer,1376797.72,812,12,Low,Active
1283,Desiree Jones,53,Female,Chennai,Teacher,733471.96,659,15,Medium,Inactive
1284,Kenneth Horn,41,Female,Chennai,Business,1296985.89,642,5,High,Inactive
1285,Donna Vargas,22,Male,Pune,Teacher,308881.91,791,8,Low,Inactive
1286,Alexander Wright,25,Male,Kolkata,Doctor,2647129.37,306,10,Medium,Active
1287,Brittany Green,20,Female,Chennai,Doctor,1260488.62,720,3,Low,Inactive
1288,Lynn Thompson,27,Male,Chennai,Engineer,453430.78,486,1,Medium,Inactive
1289,Brooke Reid,61,Male,Mumbai,Business,2648529.48,692,9,Medium,Inactive
1290,Russell Patel,67,Female,Pune,Doctor,1624955.51,380,4,High,Active
1291,Jill Christensen,56,Female,Pune,Doctor,2424885.86,604,10,High,Active
1292,Victoria Hodge,70,Male,Chennai,Engineer,2709979.9,601,2,High,Active
1293,Colton Conner MD,19,Female,Ahmedabad,Engineer,2872718.89,728,15,High,Inactive
1294,James Church,39,Male,Ahmedabad,Analyst,619111.9,826,11,Low,Active
1295,Joshua Wilson,22,Female,Kolkata,Analyst,1890338.04,835,14,Low,Inactive
